case_id,k,out_real,out_imag,energy
15,54,-508,1212,1727008
15,55,760,4069,17134361
15,56,676,343,574625
15,57,132,2824,7992400
15,58,1569,-319,2563522
15,59,-1933,-22,3736973
15,60,334,623,499685
15,61,3052,4423,28877633
15,62,3469,1746,15082477
15,63,847,-1570,3182309
16,0,-1943,-659,4209530
16,1,-2749,5712,40183945
16,2,-270,111,85221
16,3,-5098,1928,29706788
16,4,-1584,-1216,3987712
16,5,-69,632,404185
16,6,257,462,279493
16,7,5896,1782,37938340
16,8,-1616,4376,21760832
16,9,7812,6257,100177393
16,10,-820,890,1464500
16,11,-5019,1956,29016297
16,12,412,-5352,28813648
16,13,-4034,-493,16516205
16,14,-3274,3464,22718372
16,15,1119,4274,19519237
16,16,2253,915,5913234
16,17,-3770,4228,32088884
16,18,4152,2244,22274640
16,19,4854,4445,43319341
16,20,6082,1263,38585893
16,21,2458,-1617,8656453
16,22,4144,1137,18465505
16,23,-7245,-11106,175833261
16,24,-1860,1085,4636825
16,25,-3585,-14649,227445426
16,26,331,-6455,41776586
16,27,-2584,1979,10593497
16,28,270,1391,2007781
16,29,-400,124,175376
16,30,-568,1501,2575625
16,31,536,-71,292337
16,32,-132,-496,263440
16,33,1053,-298,1197613
16,34,780,160,634000
16,35,842,-1228,2216948
16,36,-1221,211,1535362
16,37,1138,728,1825028
16,38,-1924,-845,4415801
16,39,-205,527,319754
16,40,109,933,882370
16,41,-437,-63,194938
16,42,1291,-151,1689482
16,43,-590,-861,1089421
16,44,988,-1099,2183945
16,45,678,-369,595845
16,46,876,-560,1080976
16,47,1422,60,2025684
16,48,296,-913,921185
16,49,-596,63,359185
16,50,141,-313,117850
16,51,-1214,-73,1479125
16,52,-162,-76,32020
16,53,127,-938,895973
16,54,-446,-234,253672
16,55,536,-1019,1325657
16,56,-3736,-2333,19400585
16,57,418,2922,8712808
16,58,-230,-2466,6134056
16,59,-396,2654,7200532
16,60,-368,932,1004048
16,61,-39,-719,518482
16,62,-958,2769,8585125
16,63,-1357,-1106,3064685
17,0,824,905,1498001
17,1,-5967,-6182,73822213
17,2,-3003,2028,13130793
17,3,6554,3016,52051172
17,4,-1297,2110,6134309
17,5,10676,3493,126178025
17,6,-458,-6133,37823453
17,7,2017,1860,7527889
17,8,7695,-1739,62237146
17,9,1276,-2434,7552532
17,10,-5290,4007,44040149
17,11,-757,8482,72517373
17,12,-308,8819,77869625
17,13,-7676,6799,105147377
17,14,-1448,-67,2101193
17,15,-3574,2150,17395976
17,16,4544,4057,37107185
17,17,656,621,815977
17,18,-1019,206,1080797
17,19,-1124,4161,18577297
17,20,1055,-172,1142609
17,21,2979,-3917,24217330
17,22,-4024,-3128,25976960
17,23,-5588,2867,39445433
17,24,5587,1892,34794233
17,25,-2164,1878,8209780
17,26,-6891,5132,73823305
17,27,2523,-1629,9019170
17,28,-60,676,460576
17,29,796,1146,1946932
17,30,499,-14,249197
17,31,-546,-715,809341
17,32,-1161,772,1943905
17,33,-594,302,444040
17,34,-1287,-1924,5358145
17,35,-49,1504,2264417
17,36,182,359,162005
17,37,-304,-324,197392
17,38,925,388,1006169
17,39,-1175,-936,2256721
17,40,-1075,1509,3432706
17,41,-38,-19,1805
17,42,-615,-185,412450
17,43,341,-33,117370
17,44,211,-790,668621
17,45,16,549,301657
17,46,389,-1134,1437277
17,47,-507,-974,1205725
17,48,347,802,763613
17,49,516,338,380500
17,50,-494,-555,552061
17,51,659,-34,435437
17,52,173,-326,136205
17,53,9,23,610
17,54,-334,-67,116045
17,55,-1558,884,3208820
17,56,3758,-1065,15256789
17,57,504,-1565,2703241
17,58,-2280,2814,13116996
17,59,-212,-1166,1404500
17,60,-828,3815,15239809
17,61,1794,715,3729661
17,62,-521,891,1065322
17,63,26,3087,9530245
18,0,3905,3514,27597221
18,1,1653,-2913,11217978
18,2,-5307,3814,42710845
18,3,5706,3511,44885557
18,4,-1850,-3507,15721549
18,5,-7788,3902,75878548
18,6,-4768,3553,35357633
18,7,-4541,518,20889005
18,8,-546,-2965,9089341
18,9,-623,-3535,12884354
18,10,-1891,-2171,8289122
18,11,3343,2627,18076778
18,12,1801,-4222,21068885
18,13,1691,1294,4533917
18,14,1549,-6045,38941426
18,15,2779,-720,8241241
18,16,-9594,964,92974132
18,17,-1675,11732,140445449
18,18,-10581,-6207,150484410
18,19,-118,7448,55486628
18,20,-289,996,1075537
18,21,4129,2797,24871850
18,22,6123,653,37917538
18,23,10,1971,3884941
18,24,-2061,-293,4333570
18,25,2275,6136,42826121
18,26,-3138,-3391,21345925
18,27,-1080,4728,23520384
18,28,-303,-230,144709
18,29,487,160,262769
18,30,263,443,265418
18,31,-325,110,117725
18,32,48,883,781993
18,33,70,437,195869
18,34,59,-751,567482
18,35,-55,21,3466
18,36,1117,404,1410905
18,37,-1507,-1657,5016698
18,38,-1074,1428,3192660
18,39,1242,-1454,3656680
18,40,3,302,91213
18,41,636,468,623520
18,42,-735,727,1068754
18,43,277,1579,2569970
18,44,-352,639,532225
18,45,56,-225,53761
18,46,-719,1213,1988330
18,47,272,-1120,1328384
18,48,-1203,575,1777834
18,49,-280,-32,79424
18,50,740,969,1486561
18,51,1029,-692,1537705
18,52,554,1155,1640941
18,53,75,-601,366826
18,54,45,69,6786
18,55,-2905,542,8732789
18,56,512,718,777668
18,57,-1391,-2072,6228065
18,58,-342,2328,5536548
18,59,1704,-1780,6072016
18,60,-935,-2922,9412309
18,61,-1049,-2338,6566645
18,62,-204,-1472,2208400
18,63,1387,943,2813018
19,0,-2130,3687,18130869
19,1,-292,2110,4537364
19,2,-4255,-1502,20361029
19,3,2707,5903,42173258
19,4,5608,6776,77363840
19,5,210,2361,5618421
19,6,-2485,4537,26759594
19,7,-5004,5860,59379616
19,8,-1522,4825,25597109
19,9,-7485,2576,62661001
19,10,-3928,2505,21704209
19,11,449,2458,6243365
19,12,5550,-4932,55127124
19,13,12887,3166,176098325
19,14,-2492,-5873,40702193
19,15,6775,-3473,57962354
19,16,1562,6231,41265205
19,17,-550,3795,14704525
19,18,2356,6691,50320217
19,19,-374,-265,210101
19,20,700,-4367,19560689
19,21,-2695,-326,7369301
19,22,-6597,735,44060634
19,23,-6859,87,47053450
19,24,1735,5978,38746709
19,25,-2038,-570,4478344
19,26,-2918,1654,11250440
19,27,-566,-4343,19182005
19,28,-582,-311,435445
19,29,-153,139,42730
19,30,-247,-628,455393
19,31,80,-348,127504
19,32,-258,826,748840
19,33,899,496,1054217
19,34,1255,1321,3320066
19,35,209,223,93410
19,36,982,1837,4338893
19,37,-474,156,249012
19,38,-949,-1360,2750201
19,39,11,316,99977
19,40,-330,-658,541864
19,41,1232,-290,1601924
19,42,296,-1139,1384937
19,43,738,-495,789669
19,44,727,-731,1062890
19,45,-436,182,223220
19,46,-1143,-30,1307349
19,47,-1061,-1413,3122290
19,48,215,1214,1520021
19,49,-490,332,350324
19,50,242,-256,124100
19,51,167,-637,433658
19,52,580,-988,1312544
19,53,-1124,529,1543217
19,54,-443,1289,1857770
19,55,-1870,-633,3897589
19,56,889,300,880321
19,57,2259,-1099,6310882
19,58,-2543,-415,6639074
19,59,-3106,2506,15927272
19,60,-701,-623,879530
19,61,-1578,923,3342013
19,62,-1307,-1561,4144970
19,63,-1429,-98,2051645
20,0,1534,4584,23366212
20,1,-584,4690,22337156
20,2,-4045,692,16840889
20,3,-768,3804,15060240
20,4,-1162,290,1434344
20,5,-858,-2152,5367268
20,6,5069,2705,33011786
20,7,-575,-19,330986
20,8,-1921,-89,3698162
20,9,-8920,5248,107107904
20,10,-2890,-9973,107812829
20,11,-933,-6316,40762345
20,12,-2647,-5361,35746930
20,13,5755,-1468,35275049
20,14,-574,-668,775700
20,15,4604,-5426,50638292
20,16,773,-3735,14547754
20,17,-74,-3776,14263652
20,18,135,9398,88340629
20,19,118,7375,54404549
20,20,6536,-1717,45667385
20,21,-9643,-468,93206473
20,22,-8558,-3806,87725000
20,23,-2240,-7910,67585700
20,24,-823,-949,1577930
20,25,2089,-4404,23759137
20,26,1909,-1024,4692857
20,27,-1559,-5389,31471802
20,28,50,104,13316
20,29,398,-856,891140
20,30,-744,-1033,1620625
20,31,1206,-568,1777060
20,32,934,-110,884456
20,33,484,-519,503617
20,34,267,298,160093
20,35,35,-112,13769
20,36,511,-111,273442
20,37,234,-420,231156
20,38,28,-667,445673
20,39,-724,520,794576
20,40,-1830,-885,4132125
20,41,489,81,245682
20,42,-616,-1327,2140385
20,43,825,-1448,2777329
20,44,767,594,941125
20,45,293,116,99305
20,46,556,228,361120
20,47,-167,-11,28010
20,48,279,143,98290
20,49,-1277,340,1746329
20,50,-136,696,502912
20,51,-428,-138,202228
20,52,1102,-844,1926740
20,53,-73,-535,291554
20,54,-824,-481,910337
20,55,-1081,1351,2993762
20,56,-972,866,1694740
20,57,-31,317,101450
20,58,-1121,-1017,2290930
20,59,-1038,-440,1271044
20,60,515,-1009,1283306
20,61,-1293,3237,12150018
20,62,-461,332,322745
20,63,819,-264,740457
21,0,-2190,-2097,9193509
21,1,1726,-2893,11348525
21,2,793,-1785,3815074
21,3,1571,-2321,7855082
21,4,-4754,8651,97440317
21,5,2868,1622,10856308
21,6,-3477,2985,20999754
21,7,1910,-1934,7388456
21,8,-160,-683,492089
21,9,-4865,-2697,30942034
21,10,-1618,-11441,133514405
21,11,1775,-6283,42626714
21,12,1414,-7596,59698612
21,13,-407,-9014,81417845
21,14,6234,-5359,67581637
21,15,4280,5199,45348001
21,16,-479,-235,284666
21,17,3177,5213,37268698
21,18,8353,1883,73318298
21,19,7792,3252,71290768
21,20,-4670,-3414,33464296
21,21,-3202,1821,13568845
21,22,6247,2969,47839970
21,23,-4697,-2648,29073713
21,24,-4856,1374,25468612
21,25,-3919,2025,19459186
21,26,1277,-1979,5547170
21,27,-1010,-4939,25413821
21,28,645,-416,589081
21,29,335,-624,501601
21,30,325,-262,174269
21,31,1648,-1001,3717905
21,32,1066,-249,1198357
21,33,614,-421,554237
21,34,1254,554,1879432
21,35,982,688,1437668
21,36,-1352,1040,2909504
21,37,-850,346,842216
21,38,850,-126,738376
21,39,-690,358,604264
21,40,512,39,263665
21,41,-769,-833,1285250
21,42,-295,-432,273649
21,43,734,1261,2128877
21,44,-149,-98,31805
21,45,-176,-244,90512
21,46,-1297,-281,1761170
21,47,225,1056,1165761
21,48,-167,-386,176885
21,49,-63,-301,94570
21,50,284,346,200372
21,51,370,-812,796244
21,52,-525,-29,276466
21,53,-579,-884,1116697
21,54,-64,985,974321
21,55,1675,-856,3538361
21,56,589,-293,432770
21,57,852,500,975904
21,58,2302,2,5299208
21,59,-3456,-2433,17863425
21,60,-602,1175,1743029
21,61,-1518,-807,2955573
21,62,1123,676,1718105
21,63,805,-341,764306
22,0,-6153,3145,47750434
22,1,-1165,836,2056121
22,2,1567,3155,12409514
22,3,-3085,-1885,13070450
22,4,188,-543,330193
22,5,2537,-2033,10569458
22,6,2342,-3472,17539748
22,7,6907,3202,57959453
22,8,5000,2718,32387524
22,9,-3546,2834,20605672
22,10,7616,7054,107762372
22,11,-2063,6564,47342065
22,12,5116,-1789,29373977
22,13,-190,2047,4226309
22,14,-2116,-1890,8049556
22,15,-8355,190,69842125
22,16,-870,-2254,5837416
22,17,-7131,7150,101973661
22,18,3845,1187,16192994
22,19,6403,-1100,42208409
22,20,-3099,5514,40007997
22,21,580,-9801,96396001
22,22,-2578,-9211,91488605
22,23,-2650,3668,20476724
22,24,3851,-159,14855482
22,25,85,677,465554
22,26,7822,-5042,86605448
22,27,-1304,817,2367905
22,28,-222,992,1033348
22,29,361,1165,1487546
22,30,-178,179,63725
22,31,-661,650,859421
22,32,-745,310,651125
22,33,573,271,401770
22,34,988,-389,1127465
22,35,-297,-722,609493
22,36,34,-1467,2153245
22,37,602,425,543029
22,38,-525,-569,599386
22,39,81,69,11322
22,40,-54,817,670405
22,41,-1168,-682,1829348
22,42,149,-1219,1508162
22,43,1752,-41,3071185
22,44,-1070,-1231,2660261
22,45,1042,15,1085989
22,46,-461,-176,243497
22,47,523,4,273545
22,48,-609,675,826506
22,49,695,247,544034
22,50,-264,744,623232
22,51,1428,-833,2733073
22,52,-682,-829,1152365
22,53,-1026,-639,1460997
22,54,803,-154,668525
22,55,-2922,-549,8839485
22,56,789,1835,3989746
22,57,-642,11,412285
22,58,968,-1393,2877473
22,59,246,-523,334045
22,60,-2044,1360,6027536
22,61,1291,2354,7207997
22,62,-1175,2022,5469109
22,63,-843,2938,9342493
23,0,7129,121,50837282
23,1,3910,2389,20995421
23,2,894,-4808,23916100
23,3,-2373,4233,23549418
23,4,-1506,-2845,10362061
23,5,-7181,-1773,54710290
23,6,600,-681,823761
23,7,1788,-5344,31755280
23,8,-5290,547,28283309
23,9,-3040,4711,31435121
23,10,-3664,1348,15242000
23,11,-3675,-6601,57078826
23,12,-27,-243,59778
23,13,-6824,2371,52188617
23,14,2724,-6700,52310176
23,15,3087,-3994,25481605
23,16,-1083,3278,11918173
23,17,-9400,632,88759424
23,18,-3856,1656,17611072
23,19,4490,6579,63443341
23,20,-10523,1715,113674754
23,21,-1271,2743,9139490
23,22,-4033,11065,138699314
23,23,3569,-871,13496402
23,24,-3683,-3301,24461090
23,25,1305,1114,2944021
23,26,1870,207,3539749
23,27,6323,-2030,44101229
23,28,712,-721,1026785
23,29,-403,-501,413410
23,30,-1343,-98,1813253
23,31,-299,229,141842
23,32,648,-627,813033
23,33,-502,213,297373
23,34,-1803,-422,3428893
23,35,676,530,737876
23,36,-142,943,909413
23,37,-455,-535,493250
23,38,-642,-101,422365
23,39,500,459,460681
23,40,-698,222,536488
23,41,-1943,-634,4177205
23,42,654,245,487741
23,43,-1322,379,1891325
23,44,1040,766,1668356
23,45,218,-68,52148
23,46,-350,325,228125
23,47,1165,572,1684409
23,48,66,1275,1629981
23,49,-309,707,595330
23,50,-10,-412,169844
23,51,914,364,967892
23,52,508,-39,259585
23,53,-165,-1000,1027225
23,54,487,476,463745
23,55,616,1524,2702032
23,56,468,972,1163808
23,57,1900,250,3672500
23,58,-1697,-601,3241010
23,59,591,-928,1210465
23,60,1206,-3240,11952036
23,61,-1152,77,1333033
23,62,2249,1028,6114785
23,63,-411,-2105,4599946
24,0,-3030,1817,12482389
24,1,6894,-6232,86365060
24,2,2787,-682,8232493
24,3,-2552,336,6625600
24,4,4260,2144,22744336
24,5,-463,2094,4599205
24,6,-1973,49,3895130
24,7,2432,6235,44789849
24,8,-4543,3964,36352145
24,9,1319,-11938,144255605
24,10,7993,-385,64036274
24,11,2135,-1113,5796994
24,12,-1453,-7203,53994418
24,13,-1802,383,3393893
24,14,-2180,4869,28459561
24,15,-767,-4869,24295450
24,16,-2005,858,4756189
24,17,4863,-3817,38218258
24,18,-6848,-1986,50839300
24,19,2846,5945,43442741
24,20,-657,-1790,3635749
24,21,1086,1093,2374045
24,22,-3731,-7166,65271917
24,23,6125,7978,101164109
24,24,4614,1694,24158632
24,25,3824,-188,14658320
24,26,-5907,2157,39545298
24,27,2658,-5695,39497989
24,28,-431,211,230282
24,29,-1149,-269,1392562
24,30,1604,-977,3527345
24,31,235,1007,1069274
24,32,-74,347,125885
24,33,1178,-349,1509485
24,34,723,46,524845
24,35,-2810,-109,7907981
24,36,1057,-199,1156850
24,37,440,-633,594289
24,38,389,-83,158210
24,39,-124,-193,52625
24,40,-435,-154,212941
24,41,224,-890,842276
24,42,1345,-386,1958021
24,43,-511,355,387146
24,44,-1285,863,2395994
24,45,-176,265,101201
24,46,297,945,981234
24,47,213,-200,85369
24,48,286,-443,278045
24,49,339,298,203725
24,50,33,-851,725290
24,51,252,701,554905
24,52,564,1424,2345872
24,53,-570,-1220,1813300
24,54,475,814,888221
24,55,-65,-2740,7511825
24,56,1748,4952,27577808
24,57,49,-473,226130
24,58,-1194,-2077,5739565
24,59,-1070,961,2068421
24,60,1575,-106,2491861
24,61,-2089,191,4400402
24,62,-1460,368,2267024
24,63,-2392,-2385,11409889
25,0,4295,2869,26678186
25,1,-1621,2821,10585682
25,2,-327,-1437,2171898
25,3,-1391,-3720,15773281
25,4,-2277,-2044,9362665
25,5,3648,-6667,57756793
25,6,500,262,318644
25,7,3271,-444,10896577
25,8,-213,-2007,4073418
25,9,2067,-12219,153576450
25,10,-906,-5616,32360292
25,11,9995,4519,120321386
25,12,-6152,-3017,46949393
25,13,5694,1841,35810917
25,14,5606,-5354,60092552
25,15,-3200,5808,43972864
25,16,9397,-620,88688009
25,17,4789,1805,26192546
25,18,4266,9032,99775780
25,19,-334,6568,43250180
25,20,-276,-1682,2905300
25,21,-1156,-1804,4590752
25,22,1105,-1261,2811146
25,23,5796,1122,34852500
25,24,1666,-926,3633032
25,25,-3530,-2036,16606196
25,26,4540,5742,53582164
25,27,3768,-368,14333248
25,28,564,242,376660
25,29,735,-270,613125
25,30,1575,-192,2517489
25,31,648,-221,468745
25,32,211,1439,2115242
25,33,358,-886,913160
25,34,-726,-111,539397
25,35,808,4,652880
25,36,-389,-193,188570
25,37,708,1157,1839913
25,38,-130,1535,2373125
25,39,-838,1049,1802645
25,40,-508,-374,397940
25,41,248,-306,155140
25,42,112,-168,40768
25,43,-608,1105,1590689
25,44,586,1011,1365517
25,45,33,-671,451330
25,46,1007,171,1043290
25,47,-760,361,707921
25,48,-916,738,1383700
25,49,907,-509,1081730
25,50,-748,-358,687668
25,51,143,645,436474
25,52,498,-1504,2510020
25,53,-182,-705,530149
25,54,668,-103,456833
25,55,-1187,1873,4917098
25,56,-1332,89,1782145
25,57,304,-1583,2598305
25,58,1548,-583,2736193
25,59,2170,-425,4889525
25,60,2144,27,4597465
25,61,-1079,517,1431530
25,62,467,562,533933
25,63,894,283,879325
26,0,8324,2998,78276980
26,1,-812,-3794,15053780
26,2,7388,2869,62813705
26,3,2678,-4686,29130280
26,4,4257,1179,19512090
26,5,-3008,781,9658025
26,6,-2605,-2661,13866946
26,7,1833,-925,4215514
26,8,3174,-1388,12000820
26,9,133,-4748,22561193
26,10,-5016,-760,25737856
26,11,-5593,-4158,48570613
26,12,-5747,589,33374930
26,13,-7573,-5016,82510585
26,14,3,2692,7246873
26,15,5004,-4961,49651537
26,16,501,-2612,7073545
26,17,-8785,-2805,85044250
26,18,-866,5628,32424340
26,19,-530,787,900269
26,20,8686,-1428,77485780
26,21,-5610,3492,43666164
26,22,-1464,-9087,84716865
26,23,7510,1157,57738749
26,24,2621,8268,75229465
26,25,2337,243,5520618
26,26,-252,-26,64180
26,27,1112,1763,4344713
26,28,482,121,246965
26,29,415,-337,285794
26,30,707,-564,817945
26,31,-160,38,27044
26,32,-273,-790,698629
26,33,-96,-679,470257
26,34,-1010,-2109,5467981
26,35,-801,129,658242
26,36,181,-1052,1139465
26,37,-164,1152,1354000
26,38,-603,-1448,2460313
26,39,-87,415,179794
26,40,421,767,765530
26,41,504,-128,270400
26,42,-2045,-68,4186649
26,43,354,-348,246420
26,44,662,1666,3213800
26,45,-297,1561,2524930
26,46,1139,28,1298105
26,47,160,650,448100
26,48,-122,-515,280109
26,49,-978,108,968148
26,50,386,727,677525
26,51,1134,964,2215252
26,52,681,-514,727957
26,53,814,-354,787912
26,54,-967,-1236,2462785
26,55,-678,4135,17557909
26,56,413,1224,1668745
26,57,-1908,2756,11236000
26,58,2731,-464,7673657
26,59,-137,128,35153
26,60,-633,-1248,1958193
26,61,536,-2070,4572196
26,62,-346,1016,1151972
26,63,1695,1278,4506309
27,0,3126,-167,9799765
27,1,-6302,2797,47538413
27,2,-6972,789,49231305
27,3,293,-1465,2232074
27,4,-3767,5592,45460753
27,5,3514,-826,13030472
27,6,-868,-7067,50695913
27,7,-7159,-3003,60269290
27,8,-4749,2590,29261101
27,9,-10429,789,109386562
27,10,-1097,-7263,53954578
27,11,-750,-3146,10459816
27,12,-2223,-2728,12383713
27,13,4270,-1439,20303621
27,14,5253,-5251,55167010
27,15,-953,-2545,7385234
27,16,-8491,-3463,84089450
27,17,2099,3403,15986210
27,18,2201,3122,14591285
27,19,1073,-914,1986725
27,20,3415,-1613,14263994
27,21,-4046,1297,18052325
27,22,6365,-3671,53989466
27,23,-4671,-5703,54342450
27,24,2717,-4049,23776490
27,25,-7673,-2605,65660954
27,26,-3214,-4262,28494440
27,27,6678,-300,44685684
27,28,-335,-991,1094306
27,29,-1032,-896,1867840
27,30,-85,-279,85066
27,31,859,-664,1178777
27,32,151,-339,137722
27,33,-49,-482,234725
27,34,-254,389,215837
27,35,1862,761,4046165
27,36,407,-106,176885
27,37,-376,-1226,1644452
27,38,-168,-311,124945
27,39,-1449,-453,2304810
27,40,-135,643,431674
27,41,721,1028,1576625
27,42,65,2,4229
27,43,2275,479,5405066
27,44,190,-658,469064
27,45,265,116,83681
27,46,-355,-650,548525
27,47,-367,-361,265010
27,48,45,1009,1020106
27,49,-149,62,26045
27,50,680,302,553604
27,51,-522,-632,671908
27,52,-407,-461,378170
27,53,-147,-123,36738
27,54,-563,-129,333610
27,55,950,1916,4573556
27,56,-1971,-3419,15574402
27,57,-274,-2107,4514525
27,58,-604,7,364865
27,59,-1519,-351,2430562
27,60,256,2581,6727097
27,61,2109,-887,5234650
27,62,946,-2525,7270541
27,63,-356,-2347,5635145
28,0,1327,721,2280770
28,1,-6454,1811,44933837
28,2,-720,7018,49770724
28,3,-595,-3429,12112066
28,4,21,49,2842
28,5,-75,3812,14536969
28,6,-4941,5198,51432685
28,7,-5585,-5117,57375914
28,8,-462,-929,1076485
28,9,3880,5562,45990244
28,10,-10028,2204,105418400
28,11,2045,776,4784201
28,12,5457,-385,29927074
28,13,-1270,-1663,4378469
28,14,1865,1668,6260449
28,15,-2879,-726,8815717
28,16,-221,35,50066
28,17,-7464,895,56512321
28,18,-9890,-3214,108141896
28,19,3871,2560,21538241
28,20,-4750,12509,179037581
28,21,-2159,-6705,49618306
28,22,-6477,923,42803458
28,23,-7122,-2390,56434984
28,24,-83,1785,3193114
28,25,-2586,10,6687496
28,26,658,3015,9523189
28,27,891,4999,25783882
28,28,-133,-804,664105
28,29,491,-123,256210
28,30,-604,905,1183841
28,31,-911,-895,1630946
28,32,142,567,341653
28,33,-171,1135,1317466
28,34,-816,-837,1366425
28,35,426,1009,1199557
28,36,-204,-638,448660
28,37,-363,839,835690
28,38,-1130,-935,2151125
28,39,-25,-1686,2843221
28,40,1404,512,2233360
28,41,-1239,1456,3655057
28,42,-72,-301,95785
28,43,-555,-1214,1781821
28,44,447,-444,396945
28,45,234,195,92781
28,46,-716,405,676681
28,47,-829,154,710957
28,48,-663,211,484090
28,49,172,526,306260
28,50,117,546,311805
28,51,-332,471,332065
28,52,735,426,721701
28,53,-141,-496,265897
28,54,808,-660,1088464
28,55,-1363,2412,7675513
28,56,137,-2046,4204885
28,57,-2124,725,5037001
28,58,2404,-643,6192665
28,59,757,1130,1849949
28,60,-1988,-987,4926313
28,61,-1901,-2567,10203290
28,62,1798,-1731,6229165
28,63,1085,577,1510154
29,0,2243,1909,8675330
29,1,3567,-1278,14356773
29,2,-9382,-2498,94261928
29,3,6090,-6102,74322504
29,4,1843,2235,8391874
29,5,3252,-6805,56883529
29,6,-4554,1507,23009965
29,7,-2797,490,8063309
29,8,331,8976,80678137
29,9,-90,-4087,16711669
29,10,1137,-711,1798290
29,11,4552,7753,80829713
29,12,-7471,5650,87738341
29,13,4863,-3208,33940033
29,14,-105,1085,1188250
29,15,-1722,-510,3225384
29,16,-6298,738,40209448
29,17,2402,-2606,12560840
29,18,-9939,-478,99012205
29,19,1829,-6687,48061210
29,20,-6107,106,37306685
29,21,227,2209,4931210
29,22,-108,-399,170865
29,23,4128,-7654,75624100
29,24,716,4246,18541172
29,25,-2714,2553,13883605
29,26,-607,-3795,14770474
29,27,4714,-1148,23539700
29,28,-941,-306,979117
29,29,-1359,524,2121457
29,30,380,-132,161824
29,31,-77,102,16333
29,32,-1024,652,1473680
29,33,-1157,-484,1572905
29,34,1139,79,1303562
29,35,-1093,-87,1202218
29,36,1220,77,1494329
29,37,-1467,-278,2229373
29,38,475,387,375394
29,39,-1745,-764,3628721
29,40,1845,-479,3633466
29,41,153,128,39793
29,42,367,-1365,1997914
29,43,-333,749,671890
29,44,532,-271,356465
29,45,-583,-329,448130
29,46,272,112,86528
29,47,322,-115,116909
29,48,-131,290,101261
29,49,53,-700,492809
29,50,265,-27,70954
29,51,39,534,286677
29,52,529,596,635057
29,53,-876,-130,784276
29,54,993,110,998149
29,55,-676,-563,773945
29,56,438,2246,5236360
29,57,-1007,-3018,10122373
29,58,2514,2040,10481796
29,59,-71,1057,1122290
29,60,3234,1600,13018756
29,61,-2025,-1397,6052234
29,62,-598,-1850,3780104
29,63,-3621,-45,13113666
30,0,-6324,3810,54509076
30,1,-4286,-1137,19662565
